Taxon	A1	A16	A16B	A16S	A19	A19B	A19S	A2	B10	B10B	B10S	B6	B6B	B6S
faf2288ab2f0d4e32fd55031c2888001	d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales; f__CSP1-4; g__GWC2-73-18; s__GWC2-73-18 sp001794945	0	0	0	10	0	0	0	0	0	0	0	0	0	0
08a0a4d2e2b9f13933e980ed7f70f0e7	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9973; f__UBA2103; g__C7867-001; s__C7867-001 sp001781625	0	0	0	10	0	0	0	0	0	0	0	0	0	0
ea95015c7ba50224e4a948f563fc80b1	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales_A_505895	0	0	0	10	0	0	0	0	0	0	0	0	0	0
5bb33fe08bb9de13757ea2e7dd841329	d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales; f__CSP1-4; g__GWC2-73-18; s__	0	0	0	10	0	0	0	0	0	0	0	0	0	0
41a2f8c3848a0474dd1922cbbbfcec25	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9973; f__UBA2103; g__C7867-001	0	0	0	10	0	0	0	0	0	0	0	0	0	0
c7bfc089de78672d3511d2f97caf29fe	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales_400645; f__Catenulisporaceae; g__Actinospica_394702; s__	0	0	0	10	0	0	0	0	0	0	0	0	0	0
0e5a9028f465c7ff2c11c3aeda166bcf	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micropepsales; f__; g__; s__	0	0	0	10	0	0	0	0	0	0	0	0	0	0
6a0b24eaf04433f0415784d62529f9c7	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9973; f__UBA2103; g__C7867-001; s__	0	0	0	10	0	0	0	0	0	0	0	0	0	0
f7b6f7b6127446c6d0fbb58af0fa7111	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales	0	0	0	10	0	0	0	0	0	0	0	0	0	0
820e4349821cc073a3171d0813c29c28	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__Paceibacterales; f__Staskawiczbacteraceae; g__XYD1-FULL-39-28; s__XYD1-FULL-39-28 sp001822065	0	0	0	10	0	0	0	0	0	0	0	0	0	0
e1a6da9b50f27758e5395e30de33d486	d__Bacteria; p__Patescibacteria; c__Doudnabacteria; o__UBA920; f__UBA920; g__UBA920; s__	0	0	0	10	0	0	0	0	0	0	0	0	0	0
e7fb24af32694f9cc81c440cfbe21784	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__Phototrophicaceae	0	0	0	10	0	0	0	0	0	0	0	0	0	0
96874e922bd47b0d6b80454baddcfa61	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micavibrionales; f__UBA2020; g__JAPWJZ01; s__	0	0	0	10	0	0	0	0	0	0	0	0	0	0
e803f940224c8be050c3ed20671cb0b0	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__UBA10212; g__UBA10212; s__	0	0	0	10	0	0	0	0	0	0	0	0	0	0
648fe89316c60f9f77c04433baa3d3d7	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__UBA4665; g__UBA5150; s__UBA5150 sp002792275	0	0	0	10	0	0	0	0	0	0	0	0	0	0
9473d62144c5a048836d42966a8dfa00	d__Bacteria	0	0	0	10	0	0	0	0	0	0	0	0	0	0
91f9632ecdc8511c51d70134209c50ec	d__Bacteria; p__Cyanobacteriota; c__Vampirovibrionia; o__Obscuribacterales; f__Obscuribacteraceae; g__PALSA-1081	0	0	0	10	0	0	0	0	0	0	0	0	0	0
6037471c4d6958db90833c5401dfe03b	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA6257; f__2-01-FULL-56-20; g__SURF-56; s__	0	0	0	10	0	0	0	0	0	0	0	0	0	0
f8decfeeb606dc2ce43ed9134c74f890	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae	0	0	0	10	0	0	0	0	0	0	0	0	0	0
0b931317d4500e191ddabd43823a7bea	d__Bacteria; p__Patescibacteria; c__ABY1; o__UBA1558; f__2-01-FULL-52-15; g__2-01-FULL-52-15; s__2-01-FULL-52-15 sp001818365	0	0	0	10	0	0	0	0	0	0	0	0	0	0
85c85b81b54c963ea6763da96ac2fb64	d__Bacteria; p__Patescibacteria; c__ABY1; o__BM507; f__; g__; s__	0	0	0	10	0	0	0	0	0	0	0	0	0	0
d764d912c08a424682f4dce7ff241a9b	d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Acidoferrales; f__UBA7541; g__Palsa-189; s__Palsa-189 sp003223325	0	0	0	10	0	0	0	0	0	0	0	0	0	0
a8d2507d197fc1dcd101181503ae169d	d__Bacteria	0	0	0	10	0	0	0	0	0	0	0	0	0	0
9d96902c5a3e55a940f336731b27bbd5	d__Bacteria; p__Chloroflexota	0	0	0	10	0	0	0	0	0	0	0	0	0	0
bbcf9309d4c823a386ea84cf216ca6be	d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales; f__Bryobacteraceae	0	0	0	10	0	0	0	0	0	0	0	0	0	0
e55c85db5cb7085b9e8f91b1ce9c94eb	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__UBA4665	0	0	0	10	0	0	0	0	0	0	0	0	0	0
0a0a17f6fa172c7bb9ece9422e65f195	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9973; f__UBA2103; g__C7867-001; s__C7867-001 sp900299275	0	0	0	10	0	0	0	0	0	0	0	0	0	0
6d1c2fc591ce40a13cf8b7a5020a1e9c	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Beijerinckiaceae	0	0	0	10	0	0	0	0	0	0	0	0	0	0
79d4240ea695bdc58ac2ec71f9ae28e2	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales	0	0	0	0	10	0	0	0	0	0	0	0	0	0
ff1c00a4e761deb29fcf95d4ded9e94d	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9973; f__UBA918; g__OLB19; s__OLB19 sp002710785	0	0	0	0	10	0	0	0	0	0	0	0	0	0
1e6492de24d0ee0204b5cd66fcd0c30c	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921	0	0	0	0	10	0	0	0	0	0	0	0	0	0
b38334ee2ae833416d1cc7f13e2fec47	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Thiotrichales_608018; f__Thiotrichaceae_608018; g__Thiofilum; s__	0	0	0	0	0	10	0	0	0	0	0	0	0	0
babc301d61da80bb13b0ae069128da71	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micavibrionales; f__UBA2020; g__JAPWJZ01; s__	0	0	0	0	0	0	10	0	0	0	0	0	0	0
c02c8e3619fe5688959b57be9496fe08	d__Bacteria; p__Patescibacteria; c__Gracilibacteria_12420; o__UBA1369; f__UBA1369; g__UBA1369; s__	0	0	0	0	0	0	10	0	0	0	0	0	0	0
61f1805ff8de3844700ef056a5332e70	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101	0	0	0	0	0	0	10	0	0	0	0	0	0	0
4ad105f63c158c051a939aa0c5b726ba	d__Bacteria; p__Bdellovibrionota_473306; c__Bdellovibrionia; o__Bdellovibrionales; f__SG-bin7; g__SG-bin7; s__	0	0	0	0	0	0	10	0	0	0	0	0	0	0
b3fd8a04ccfe8c1c0638bf889e9df18f	d__Bacteria	0	0	0	0	0	0	10	0	0	0	0	0	0	0
45a8f0ea7262a0a085b6695d2bef8eb4	d__Bacteria; p__Bacteroidota; c__UBA10030; o__UBA10030	0	0	0	0	0	0	10	0	0	0	0	0	0	0
818521bb8a4b8d86dd4183c2f0147c52	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9973; f__UBA2103; g__C7867-001; s__C7867-001 sp002429325	0	0	0	0	0	0	10	0	0	0	0	0	0	0
5e950ad6863ee3476568b80efc97a0e2	d__Bacteria; p__Patescibacteria; c__ABY1; o__BM507; f__UBA917; g__UBA919; s__UBA919 sp002344425	0	0	0	0	0	0	10	0	0	0	0	0	0	0
2f4e517dbdbb95d576a7bb33420c7e5c	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales_A_505895; f__Magnetospirillaceae	0	0	0	0	0	0	10	0	0	0	0	0	0	0
93645cbbbd683c550af0e66639f0366a	d__Bacteria; p__Patescibacteria; c__ABY1; o__BM507	0	0	0	0	0	0	10	0	0	0	0	0	0	0
145aab2c7487ffbb780cd74fd1e9a48c	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9973; f__UBA2103; g__1-14-0-10-45-20; s__	0	0	0	0	0	0	10	0	0	0	0	0	0	0
6d0227e8d9705a8fb528ebdb85b060a0	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__UBA4664; f__; g__; s__	0	0	0	0	0	0	10	0	0	0	0	0	0	0
015f057e326ee5d690ce1541d2afd941	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__UBA7657; s__	0	0	0	0	0	0	10	0	0	0	0	0	0	0
615325e7f1e295c867b50577c42bd971	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9973; f__UBA2103; g__C7867-001; s__C7867-001 sp900299275	0	0	0	0	0	0	10	0	0	0	0	0	0	0
0fb9fc83e1244d73a45c690fb97ff38d	d__Bacteria; p__Chloroflexota	0	0	0	0	0	0	10	0	0	0	0	0	0	0
86120051ab59bb1b70a690d7863c0dc3	d__Bacteria; p__Patescibacteria; c__ABY1; o__BM507; f__; g__; s__	0	0	0	0	0	0	10	0	0	0	0	0	0	0
ade7fd3f759820708924ade5e94220b6	d__Bacteria	0	0	0	0	0	0	10	0	0	0	0	0	0	0
274776a62f765ebc3370f45dbc176d1c	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__Paceibacterales; f__Staskawiczbacteraceae; g__GWA2-33-14; s__GWA2-33-14 sp001820215	0	0	0	0	0	0	10	0	0	0	0	0	0	0
2eaebb31cb2517b71c8696754f1aecfc	d__Bacteria; p__Ratteibacteria; c__UBA8468; o__B48-G9; f__DTJG01; g__DTJG01	0	0	0	0	0	0	10	0	0	0	0	0	0	0
270d11acac78982437aa658dda3359fc	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales	0	0	0	0	0	0	10	0	0	0	0	0	0	0
fb805e044076b4c356fed205541dc91e	d__Bacteria; p__Patescibacteria; c__ABY1	0	0	0	0	0	0	10	0	0	0	0	0	0	0
cb56ad1f054a894c0d04eacd95920c3d	d__Bacteria; p__Eremiobacterota; c__Xenobia; o__RGZZ01; f__RGZZ01; g__RGZZ01; s__	0	0	0	0	0	0	10	0	0	0	0	0	0	0
ac55486547a8acd235683c45fcf4111b	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Marmoricola_A_392027; s__Marmoricola_A_392027 sp000426045	0	0	0	0	0	0	0	0	10	0	0	0	0	0
7784d35244cf14f9f1b02fceef2c2150	d__Bacteria; p__Eremiobacterota; c__Eremiobacteria; o__Baltobacterales; f__Baltobacteraceae; g__Tyrphobacter; s__Tyrphobacter aquilonaris	0	0	0	0	0	0	0	0	10	0	0	0	0	0
3c922fb8763eda087107ae977917c564	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Roseomonas_507234; s__Roseomonas sp001941945	0	0	0	0	0	0	0	0	10	0	0	0	0	0
5be7c562ec2cf7952873732ec5bd5bd7	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales	0	0	0	0	0	0	0	0	0	10	0	0	0	0
787a834b0e26ab96c28dfa6d0b794f2a	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Nocardia; s__Nocardia sp000526215	0	0	0	0	0	0	0	0	0	10	0	0	0	0
6066335720603ebbc9f868bf6e734acf	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Thiotrichales_608018; f__Thiotrichaceae_608018; g__Thiofilum; s__	0	0	0	0	0	0	0	0	0	10	0	0	0	0
a1d2e6dec1f52b046b44b464dddce9be	d__Bacteria; p__Nitrospirota_A_437815; c__Thermodesulfovibrionia; o__Thermodesulfovibrionales; f__Dissulfurispiraceae; g__Dissulfurispira; s__Dissulfurispira thermophila	0	0	0	0	0	0	0	0	0	10	0	0	0	0
12ad5d67a67e9e49756feee7805d86bd	d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales; f__Acidobacteriaceae	0	0	0	0	0	0	0	0	0	10	0	0	0	0
16e4b5c1a6f62c419de8c915131116c5	d__Bacteria; p__Cyanobacteriota; c__Chloroplast; o__; f__; g__; s__	0	0	0	0	0	0	0	0	0	10	0	0	0	0
8f7e21a16e4702fd4197afefe20782c4	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae	0	0	0	0	0	0	0	0	0	10	0	0	0	0
c2813af7a0cfa8d5be47089e92a4338c	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Nakamurellaceae; g__Nakamurella	0	0	0	0	0	0	0	0	0	10	0	0	0	0
479b5239c3bf35b08119691ac2652d6f	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0	0	0	0	0	0	0	0	0	10	0	0	0	0
8af1a12a267ba978ac0c573062f9db05	Unassigned	0	0	0	0	0	0	0	0	0	0	10	0	0	0
c2d4c21b4e2666631a7df031d1047cb9	d__Bacteria; p__Patescibacteria; c__ABY1; o__BM507; f__UBA12465; g__UBA12465; s__UBA12465 sp000999715	0	0	0	0	0	0	0	0	0	0	10	0	0	0
49293fbfb49de4f7eeff0b840725ac35	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Thiotrichales_608018; f__Thiotrichaceae_608018; g__Thiofilum; s__	0	0	0	0	0	0	0	0	0	0	10	0	0	0
16c48a18b3c72a5271948f2db55026d4	d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__Dehalococcoidales; f__SURF-40; g__SURF-40; s__SURF-40 sp003599745	0	0	0	0	0	0	0	0	0	0	10	0	0	0
2e626a6544d54750e201ef749d47f38c	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Brevibacteriaceae; g__Brevibacterium	0	0	0	0	0	0	0	0	0	0	0	10	0	0
7ae20aa983604d99b7836f3a835cb846	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Aeromicrobium	0	0	0	0	0	0	0	0	0	0	0	10	0	0
443cedd7fe3e0f789bccc16f91ed11c3	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Beijerinckiaceae; g__Methylocystis	0	0	0	0	0	0	0	0	0	0	0	10	0	0
9df26db51ac8d8269d18cf9cef5009ab	d__Bacteria; p__Armatimonadota; c__Abditibacteriia; o__Abditibacteriales; f__Abditibacteriaceae; g__Abditibacterium; s__	0	0	0	0	0	0	0	0	0	0	0	10	0	0
34e83178bd327626d01485badad62b32	d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales; f__Bryobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	10	0
8213820034df50a33abc6f99749f8cdb	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__UBA4665; g__UBA5150; s__UBA5150 sp002792275	0	0	0	0	0	0	0	0	0	0	0	0	10	0
7ae77126792d24475a969d59237b0974	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__; s__	0	0	0	0	0	0	0	0	0	0	0	0	10	0
7bd2f736743a4c9b33427f434ac0ba31	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae_486827	0	0	0	0	0	0	0	0	0	0	0	0	10	0
613ee5c91768711d95299f2a1b6528e3	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Thiotrichales_608018; f__Thiotrichaceae_608018; g__Thiofilum; s__	0	0	0	0	0	0	0	0	0	0	0	0	0	10
eb77d89ade58017bde8303b990cf272a	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	10
df5dd0e6cffb277ecd27faff11a35a97	d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Acidoferrales; f__UBA7541; g__JAAFGT01; s__JAAFGT01 sp010365215	0	0	0	0	0	0	0	0	0	0	0	0	0	10
79d136095e5d15dd7bc98681c1ef3ed4	d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales; f__Bryobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	10
74ba6c04ddc94a5cbb234951e01a6333	d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__GIF9; f__UBA5629; g__UBA1162; s__UBA1162 sp003142375	0	0	0	0	0	0	0	0	0	0	0	0	0	10
435c2f4489b984543c7d8a146bf44526	d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Versatilivoradales; f__Versatilivoraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	10
0edbd11947e10adaa26e9e10158b7173	d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__Dehalococcoidales; f__UBA1222; g__SURF-27; s__SURF-27 sp003597995	0	0	0	0	0	0	0	0	0	0	0	0	0	10
19797a82c658b6561acbe4ee04feb288	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9973; f__UBA2103; g__C7867-001; s__C7867-001 sp900299275	0	0	0	0	0	0	0	0	0	0	0	0	0	10
47a433dc7c5e0de5db2745395626e957	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Azospirillales_507929; f__Azospirillaceae_507917	0	0	0	0	0	0	0	0	0	0	0	0	0	10
6e9b748f9d7368dc2b4af993e82f44dd	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales_A; f__Midichloriaceae_550863; g__Jidaibacter	0	9	0	0	0	0	0	0	0	0	0	0	0	0
27941cb010029868fc146501780040d2	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Pseudoroseomonas; s__Pseudoroseomonas aerophila	0	9	0	0	0	0	0	0	0	0	0	0	0	0
4ae39d49b8979ef1b7ae900c0f384147	d__Bacteria; p__Bdellovibrionota_473306; c__Bdellovibrionia; o__Bdellovibrionales; f__UBA1609; g__J124; s__	0	9	0	0	0	0	0	0	0	0	0	0	0	0
fbcad1cca5acf56760908b3dcdce3383	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_595421	0	9	0	0	0	0	0	0	0	0	0	0	0	0
09d9d7eb71f5dcd8952a596ca69e7447	d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Patulibacter	0	9	0	0	0	0	0	0	0	0	0	0	0	0
11ac3664d67dbdf56f7361b361388542	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__Tundrisphaera; s__Tundrisphaera lichenicola	0	9	0	0	0	0	0	0	0	0	0	0	0	0
c4f3e4178aacc73297b4bdbc4ee0c280	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101	0	9	0	0	0	0	0	0	0	0	0	0	0	0
320e0e411f6089205eab6866583978ca	d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales; f__Bryobacteraceae	0	9	0	0	0	0	0	0	0	0	0	0	0	0
81b6cef08bf14e6dfabd12ed8f28b1e3	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales_737866	0	9	0	0	0	0	0	0	0	0	0	0	0	0
3f2c2e4cbff6ffd23976971e9a2fe333	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae_486827	0	9	0	0	0	0	0	0	0	0	0	0	0	0
9abfe3951efba673ef5010613819085f	d__Bacteria; p__Eremiobacterota; c__Eremiobacteria; o__Baltobacterales; f__Baltobacteraceae	0	9	0	0	0	0	0	0	0	0	0	0	0	0
323c1fc802c9d133ae0a2d5e912994ab	d__Bacteria	0	9	0	0	0	0	0	0	0	0	0	0	0	0
45354e4de39e2d49c47015cb0f531b9e	d__Bacteria	0	0	9	0	0	0	0	0	0	0	0	0	0	0
2d7423d61208bf4e3be49833f65a44ea	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae	0	0	0	9	0	0	0	0	0	0	0	0	0	0
d93e92b8456042a6d48acc3cbd85008b	d__Bacteria; p__Actinomycetota; c__Acidimicrobiia_401430; o__Acidimicrobiales; f__Bog-793; g__Fen-455; s__	0	0	0	9	0	0	0	0	0	0	0	0	0	0
653d09dd4e197679b81274868216ec18	d__Bacteria	0	0	0	9	0	0	0	0	0	0	0	0	0	0
a358531d4ef2b628880f722926e9603a	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__SM1A02	0	0	0	9	0	0	0	0	0	0	0	0	0	0
ef5198862076eee65f111ecee977eed5	d__Bacteria; p__Chloroflexota; c__Dehalococcoidia	0	0	0	9	0	0	0	0	0	0	0	0	0	0
887effae999247745e65e4307199108b	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales	0	0	0	9	0	0	0	0	0	0	0	0	0	0
37d6dd2677222ed1f6c161c575722be3	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__Aquisphaera	0	0	0	9	0	0	0	0	0	0	0	0	0	0
a8bd296abfa118f7ceacbfe78752d2c0	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales_A_505895; f__Magnetospirillaceae	0	0	0	9	0	0	0	0	0	0	0	0	0	0
91e23a244f330370cfac72274960f52c	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9973; f__UBA2103; g__C7867-001; s__C7867-001 sp001781625	0	0	0	9	0	0	0	0	0	0	0	0	0	0
1cfc0cce08086f97de4194866d92fb8b	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__UBA4665; g__BOG-1338; s__BOG-1338 sp003164595	0	0	0	9	0	0	0	0	0	0	0	0	0	0
a2b7fa8a8a06b2d29ffdde86e42db1a0	d__Bacteria	0	0	0	9	0	0	0	0	0	0	0	0	0	0
4531ea3d9552afff6ea2de0577aaf2f6	d__Bacteria	0	0	0	9	0	0	0	0	0	0	0	0	0	0
02dea81aac2a9e0ac949b80c9ae90438	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101	0	0	0	9	0	0	0	0	0	0	0	0	0	0
80db6d5f776a75850802766749ae6902	d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales; f__CSP1-4; g__GWC2-73-18; s__	0	0	0	9	0	0	0	0	0	0	0	0	0	0
21f040fc9222be4145c783739c7b2806	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__UBA10212; g__21-14-0-10-47-8-A	0	0	0	9	0	0	0	0	0	0	0	0	0	0
dba73caf1082de422c1841c27af7e36f	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__UBA4664; f__UBA4664; g__UBA4664; s__UBA4664 sp002415345	0	0	0	9	0	0	0	0	0	0	0	0	0	0
67ad8cb9b201ed534d9dfea69da6689f	d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales; f__Acidobacteriaceae; g__Occallatibacter	0	0	0	9	0	0	0	0	0	0	0	0	0	0
976e43947035b3cb12af204c1f14b8b1	d__Bacteria; p__Pseudomonadota	0	0	0	9	0	0	0	0	0	0	0	0	0	0
a594b9b59894b5aba556c213fa0e3fe4	d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Acidoferrales; f__UBA7541; g__Palsa-189; s__Palsa-189 sp003223325	0	0	0	9	0	0	0	0	0	0	0	0	0	0
93a98d00b677211340055f0be9dc5342	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9973; f__UBA2103; g__C7867-001; s__	0	0	0	9	0	0	0	0	0	0	0	0	0	0
69fd43bf6efc167600bdbf3201e5030c	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__Singulisphaera; s__Singulisphaera rosea	0	0	0	9	0	0	0	0	0	0	0	0	0	0
bbbebc759f778a9fc86b494c173ea042	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__UBA4665; g__GCA-2746885; s__	0	0	0	9	0	0	0	0	0	0	0	0	0	0
48f986124b37954873f2095948ede2c5	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__Aquisphaera	0	0	0	9	0	0	0	0	0	0	0	0	0	0
475777fa25bdf1001c038ed90cf2cd67	d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales; f__CSP1-4; g__GWC2-73-18; s__	0	0	0	9	0	0	0	0	0	0	0	0	0	0
11d867d6fc97e7f138147c2e7e46cdd9	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9973; f__UBA2103; g__C7867-001; s__C7867-001 sp001781625	0	0	0	9	0	0	0	0	0	0	0	0	0	0
5ca405791111fef81bfabbca2038535d	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae	0	0	0	9	0	0	0	0	0	0	0	0	0	0
ce678141f7d9559f4b7f36ce7fb5b9f7	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9973	0	0	0	9	0	0	0	0	0	0	0	0	0	0
2a2e0063040cdae8849375520b76fbbf	d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales; f__; g__; s__	0	0	0	0	9	0	0	0	0	0	0	0	0	0
df7868bc04c65bf14d737341ac765074	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Rhizobiaceae; g__Rhizobium_C_501058	0	0	0	0	9	0	0	0	0	0	0	0	0	0
3c712eed0eb90392ba243c973fedbc7c	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Methylopilaceae	0	0	0	0	9	0	0	0	0	0	0	0	0	0
56c664f18d3415bd9f30b2c9264303cd	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Thiotrichales_608018; f__Thiotrichaceae_608018; g__Thiofilum; s__	0	0	0	0	0	9	0	0	0	0	0	0	0	0
9db059721ecdbd3503c522efbb467d6f	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Thiotrichales_608018; f__Thiotrichaceae_608018; g__Thiofilum; s__	0	0	0	0	0	9	0	0	0	0	0	0	0	0
08aeb9a0873c6c1402bf17c6b60f9f07	d__Bacteria; p__Cyanobacteriota; c__Chloroplast; o__; f__; g__; s__	0	0	0	0	0	9	0	0	0	0	0	0	0	0
